seed	datasetindex	modeltype	nsites	oddsdeltatrain	oddsdelta
3	9	dbm	2	4.423593517323579	10.014540043261848
4	9	dbm	2	1.6101352576593242	5.650806951897921
5	9	dbm	2	2.1942884825651	4.03975537382422
6	9	dbm	2	2.132267016740593	3.9771573741112807
7	9	dbm	2	2.132112593907219	3.401009398485549
8	9	dbm	2	1.0874686941464404	2.181179528544507
9	9	dbm	2	4.32878838308433	6.373796394544201
10	9	dbm	2	3.8871942479133534	2.8478342915105244
11	9	dbm	2	3.1266293223796175	5.954968513486695
12	9	dbm	2	4.333123158511745	14.054297383246269
13	9	dbm	2	3.0940818272235755	4.4424682706207586
14	9	dbm	2	3.9861612461748654	5.369061833368721
15	9	dbm	2	4.920981491467141	7.7916247261443115
1	10	dbm	2	1.5972081326117262	2.188144674380989
2	10	dbm	2	2.328708751919161	2.2542818534905975
3	10	dbm	2	2.8031554422619256	2.9708672453740075
4	10	dbm	2	1.9118146110452958	14.814111138082922
5	10	dbm	2	1.5599507943178539	1.8889470567693551
6	10	dbm	2	1.0899786588994553	2.097370402322148
7	10	dbm	2	1.2544160283938102	3.2915859778846497
8	10	dbm	2	1.5983930403372195	5.130051768493788
9	10	dbm	2	2.3721545186455213	3.9040090909634664
10	10	dbm	2	2.388900139313635	2.9150260374396173
11	10	dbm	2	4.270326705338569	8.812529171403298
12	10	dbm	2	1.9264289796827183	5.845268952095885
13	10	dbm	2	1.365442425288504	2.1664920850622393
14	10	dbm	2	3.8973236571865857	6.715517561281682
15	10	dbm	2	1.503737449592923	2.7815887801189003
1	1	dbm	5	2.9979669127594875	5.028400867061386
2	1	dbm	5	2.0482750629362645	2.792856496702599
3	1	dbm	5	1.4598435327927104	3.079496084324809
4	1	dbm	5	1.535161110872674	3.800315570005568
5	1	dbm	5	2.590361972956354	4.641133954375612
6	1	dbm	5	1.3260006040371173	2.012280335949614
7	1	dbm	5	1.6027044522731806	2.734266336074012
8	1	dbm	5	1.7994885417115867	4.4774283378835795
9	1	dbm	5	1.994284345828462	2.4244576139945493
10	1	dbm	5	1.6934711866701428	2.1531051363071234
11	1	dbm	5	1.9736207608103817	3.5726912506034707
12	1	dbm	5	2.2675193651954957	4.912345971213777
13	1	dbm	5	2.665638572197794	5.705672373799861
14	1	dbm	5	3.4099236839666585	3.463731810060244
15	1	dbm	5	2.0370162573413295	5.119556868641237
1	2	dbm	5	0.6192939072151066	2.3277791148825107
2	2	dbm	5	2.1228309001799945	4.6274751815661
3	2	dbm	5	1.8616687110988863	1.3824730526115256
4	2	dbm	5	1.6405969503423192	4.231028321321524
5	2	dbm	5	1.448006817568277	4.782441780254543
6	2	dbm	5	2.1041775787151122	4.7996858526682535
7	2	dbm	5	0.9495159021571259	1.3467350056204577
8	2	dbm	5	1.5522018746208253	2.243692720959976
9	2	dbm	5	2.0804035085650963	4.6432986248047134
10	2	dbm	5	1.7479354025270433	2.709677591197366
11	2	dbm	5	2.4361476312012944	3.2911491653782883
12	2	dbm	5	1.0322938174350176	4.769400962290385
13	2	dbm	5	1.8305672315346984	4.153793757591058
14	2	dbm	5	1.058295352375809	2.192637431446595
15	2	dbm	5	1.590476663941011	1.9447016697765713
1	3	dbm	5	2.0284149526616275	7.17948886931304
2	3	dbm	5	2.6680195845571864	5.313676143860978
3	3	dbm	5	1.6219686622560807	5.5572123988613065
4	3	dbm	5	1.65803409046222	5.457370505703451
5	3	dbm	5	2.1924841940687427	6.300962677112514
6	3	dbm	5	1.182525445231693	4.604610458168489
7	3	dbm	5	0.9422644432943107	3.788285139681316
8	3	dbm	5	1.3409106735773189	4.654019976550112
9	3	dbm	5	1.9272886836244507	5.3034910280766
10	3	dbm	5	2.201469676625126	4.986711659108892
11	3	dbm	5	2.343158726075573	5.341550422557735
12	3	dbm	5	2.2790595561704254	5.500374587000755
13	3	dbm	5	2.0879715540156987	6.725910184415402
14	3	dbm	5	1.6094713614634857	3.5534204847786626
15	3	dbm	5	1.611479574992456	6.177828454251308
1	4	dbm	5	3.6365521740887425	12.612031965428853
2	4	dbm	5	4.016485222397485	24.362427878262476
3	4	dbm	5	2.5743115941554797	13.050974719896791
4	4	dbm	5	3.369870438123487	15.723081027258088
5	4	dbm	5	2.6597132613870884	20.011284228363422
6	4	dbm	5	2.807299081614695	11.443797705122847
7	4	dbm	5	2.3727533922070454	20.392937728963123
8	4	dbm	5	2.917852949822715	10.693945546145653
9	4	dbm	5	0.7464300371960613	4.527298449371526
10	4	dbm	5	3.4541233144634287	21.794264238701206
11	4	dbm	5	3.3260947254557447	11.672523424325373
12	4	dbm	5	1.2952433523366729	9.302620249567969
13	4	dbm	5	2.213049304655842	13.172068052566738
14	4	dbm	5	2.662402874474604	20.676349497187942
15	4	dbm	5	3.6691639042506825	24.367151064814028
1	5	dbm	5	1.2164042543662588	1.3483263720191212
2	5	dbm	5	1.69220370134397	1.7443281375624264
3	5	dbm	5	1.883480419020795	1.6334821550134049
4	5	dbm	5	1.0203456821702925	1.4276303428744148
5	5	dbm	5	1.8523407912723235	1.946309469573864
6	5	dbm	5	1.6252081002142218	1.378706003997478
7	5	dbm	5	1.4984892454613483	1.5873813509555015
8	5	dbm	5	1.9077691956728027	2.2529023077628723
9	5	dbm	5	1.4316365514393206	1.0636741387542394
10	5	dbm	5	2.1149739644917185	2.236959835224886
11	5	dbm	5	1.1963633361660784	1.5533037270357124
12	5	dbm	5	1.1386929223738775	2.0119186467703067
13	5	dbm	5	1.4274082641645454	2.1815120316114895
14	5	dbm	5	1.5067726409182125	1.6353223403878168
15	5	dbm	5	1.6319588713517443	1.3334460235364656
1	6	dbm	5	1.7977234914604472	1.915462117914085
2	6	dbm	5	1.2433712219678654	1.4105076635134433
3	6	dbm	5	1.6553411710913681	1.791086943358874
4	6	dbm	5	1.3481279021969805	1.3747572545439342
5	6	dbm	5	1.4111881573045006	2.4578904505339585
6	6	dbm	5	1.6738785694712268	1.4869009466408545
7	6	dbm	5	1.3672284459754818	1.5000371518358337
8	6	dbm	5	1.755956072663332	1.6763475297379014
9	6	dbm	5	1.309450822507014	1.7276044271848896
10	6	dbm	5	1.2617710404794285	2.2529981051249877
11	6	dbm	5	0.8630526655349806	1.8993584580547587
12	6	dbm	5	1.437793564492321	1.9970096494244327
13	6	dbm	5	1.3810755896540012	1.7674678633496053
14	6	dbm	5	1.4041185951250001	1.7087665760020987
15	6	dbm	5	1.418423113790251	1.1778945964639356
1	7	dbm	5	0.8142413806061912	0.7301938525052541
2	7	dbm	5	1.2486793388112463	1.1834987992158237
3	7	dbm	5	0.9319841600720756	1.155539700488629
4	7	dbm	5	1.3188610094240414	1.5388740066007665
5	7	dbm	5	1.0260268645153416	0.8250244430964742
6	7	dbm	5	1.1226116427499493	1.0559524335790198
7	7	dbm	5	1.1828880400260686	0.988968256489283
8	7	dbm	5	1.035337043188313	0.7174564329755566
9	7	dbm	5	1.6133132456014272	1.6617634721574102
10	7	dbm	5	0.6856614103678322	0.7263000730906433
11	7	dbm	5	0.6150025602174686	1.0029717547924457
12	7	dbm	5	0.8088691349925173	0.9858390572954291
13	7	dbm	5	1.3690483164023566	1.1902991859247694
14	7	dbm	5	0.7366234989335733	0.9115839662957658
15	7	dbm	5	1.6524508516044505	1.275868019815897
1	8	dbm	5	2.6056829566772013	2.080397755016598
2	8	dbm	5	1.8171680286946688	2.6064078319163824
3	8	dbm	5	1.1630391634202248	1.6103802503041533
4	8	dbm	5	1.8832161823841616	1.878608253069982
5	8	dbm	5	2.818795067758727	2.004225601931193
6	8	dbm	5	1.035561553952001	1.4872023689965264
7	8	dbm	5	1.843607150234362	2.1033585251417297
8	8	dbm	5	1.8032846744075404	1.8567748461388258
9	8	dbm	5	2.691055856312046	2.94214356742821
10	8	dbm	5	1.6887728201692394	2.1115231109736143
11	8	dbm	5	1.4618691723685733	2.434629920966721
12	8	dbm	5	2.7324953575125104	1.63491194802147
13	8	dbm	5	1.5824877449066521	2.1504777114518396
14	8	dbm	5	2.297613792848979	1.584925525000024
15	8	dbm	5	2.2135512034122207	3.3048780130965336
1	9	dbm	5	2.8630383327753806	8.005037205802813
2	9	dbm	5	1.6898734356051412	7.409326494832859
3	9	dbm	5	2.0029710309778337	9.49055776641375
4	9	dbm	5	1.82528580206285	3.1239566388110176
5	9	dbm	5	2.918223016928122	12.068188770821365
6	9	dbm	5	1.3131719130750432	4.205294121714246
7	9	dbm	5	3.9605370460609133	6.800816099889
8	9	dbm	5	1.674911699100738	8.473419117406218
9	9	dbm	5	2.6517406926454536	6.792228309110696
10	9	dbm	5	1.875492351928375	4.92994666947915
11	9	dbm	5	1.5849482546108709	12.615466860804078
12	9	dbm	5	2.0248327650982754	5.73885557812679
13	9	dbm	5	3.252479508904262	8.640989563555749
14	9	dbm	5	2.588457778188888	9.57800782694772
15	9	dbm	5	2.259321676545439	9.559478542651238
1	10	dbm	5	2.2106306024200375	1.455649537871508
2	10	dbm	5	0.8008161807826445	1.4026897439559525
3	10	dbm	5	2.12543243273248	1.337304224138383
4	10	dbm	5	1.078905742580077	1.4697811148247018
5	10	dbm	5	0.9613032017393262	1.264917887771975
6	10	dbm	5	1.2114494013582455	1.6309729689536203
7	10	dbm	5	1.2834303488548642	2.2815318265286715
8	10	dbm	5	1.019064578306605	2.2531646153421026
9	10	dbm	5	1.270987445847642	0.951622936350268
10	10	dbm	5	0.6316606128934256	2.2204864521631453
11	10	dbm	5	0.9493212379535908	1.8446356349086792
12	10	dbm	5	1.1112247853638302	2.198965014107414
13	10	dbm	5	1.6507322597688212	1.4625952903377106
14	10	dbm	5	1.0361100866011062	2.0377067233873687
15	10	dbm	5	0.9764423114659996	1.3391658358905507
1	1	dbm	20	1.21555998199566	6.427322352140369
2	1	dbm	20	1.3487195400466732	6.46229238755043
3	1	dbm	20	1.3347596594960727	5.8839206399116
4	1	dbm	20	1.4684158779090486	5.505352525178202
5	1	dbm	20	1.7468735617073399	6.374416489774235
6	1	dbm	20	1.0569681236379596	4.508715139336341
7	1	dbm	20	1.4432253482271962	6.056615830028817
8	1	dbm	20	1.5249719609320396	5.450120008465947
9	1	dbm	20	1.0014766705533902	6.035752107531308
10	1	dbm	20	0.9855926557970676	5.460246265901337
11	1	dbm	20	1.2877964394294632	6.150937789457343
12	1	dbm	20	1.1667247065122048	6.5575494784544395
13	1	dbm	20	1.2510747292611422	5.345649441621173
14	1	dbm	20	1.6496918537522798	6.030277836710973
15	1	dbm	20	1.740549238788334	5.782172035543405
1	2	dbm	20	0.9274267117589358	5.623296605801342
2	2	dbm	20	0.6829738148888465	6.184101998890758
3	2	dbm	20	1.0254392240524244	5.189751373494286
4	2	dbm	20	0.7906658831189836	5.197344221125963
5	2	dbm	20	0.8162948824775448	4.339121957358483
6	2	dbm	20	0.6349807867792061	4.5512074544680985
7	2	dbm	20	0.7101986278572734	5.4939885538573705
8	2	dbm	20	0.9907817352473348	5.77494332198488
9	2	dbm	20	0.9721062952570776	8.112337509276847
10	2	dbm	20	0.8518736946934583	3.9467720703391547
11	2	dbm	20	0.8507321036388197	7.02607850040363
12	2	dbm	20	1.0950102948628693	5.587620347967367
13	2	dbm	20	0.967563875409892	4.886252652386978
14	2	dbm	20	0.8605532755375987	6.251917815974137
15	2	dbm	20	0.4942271545788035	4.878472807154967
1	3	dbm	20	1.5894739884714988	7.297505992693991
2	3	dbm	20	1.29619688786269	7.087647124244404
3	3	dbm	20	1.2386449203224268	7.3502668681275125
4	3	dbm	20	1.3508083336897696	6.1671129520563115
5	3	dbm	20	1.178649453951883	5.205335557999264
6	3	dbm	20	1.0257213309016502	6.087558156275639
7	3	dbm	20	1.3956641176057418	6.624837328784878
8	3	dbm	20	1.350556751390009	5.978796664795713
9	3	dbm	20	1.3910157375348016	7.158564607457806
10	3	dbm	20	1.0100413455322579	5.691486382357127
11	3	dbm	20	1.3739070697666913	7.50857731345575
12	3	dbm	20	1.2592621648894606	6.3974378634129225
13	3	dbm	20	1.37019571871736	6.629162310555047
14	3	dbm	20	1.4947859289192587	8.305275977100145
15	3	dbm	20	1.3597299670614498	7.126878734106252
1	4	dbm	20	1.6277589519169546	27.044089286811307
2	4	dbm	20	1.6497406384318731	24.37612965634285
3	4	dbm	20	1.4340629100079538	20.84232677601957
4	4	dbm	20	1.12352002341366	20.461722647759956
5	4	dbm	20	1.4823590760963268	23.956594630299612
6	4	dbm	20	1.358799356156241	18.88045281960852
7	4	dbm	20	1.514867569657523	29.736092703632707
8	4	dbm	20	1.1740794099123872	26.195859690759253
9	4	dbm	20	0.7836317016277077	20.124170373672552
10	4	dbm	20	1.4501754563324467	22.365382954528496
11	4	dbm	20	1.6521697796617467	27.08989495953163
12	4	dbm	20	0.7806591722514878	24.338768386546434
13	4	dbm	20	1.1034845352444398	32.38513036701623
14	4	dbm	20	0.9898976361067465	29.20620115028618
15	4	dbm	20	1.3591335859795999	21.99001775416755
1	5	dbm	20	0.7649680867607643	1.7801768359294237
2	5	dbm	20	1.2564550392211304	2.1927243708986275
3	5	dbm	20	0.8375839431967941	1.6138442425069635
4	5	dbm	20	0.9373503746663638	1.582326149241306
5	5	dbm	20	0.7737999852950171	1.4632202096552218
6	5	dbm	20	1.4071252974458712	1.7394356991017041
7	5	dbm	20	0.7709604801132003	1.6869878337509134
8	5	dbm	20	0.705480897672715	1.7068175313391045
9	5	dbm	20	0.8655134422315652	1.5893282790637349
10	5	dbm	20	0.942176843620366	1.7174295938252635
11	5	dbm	20	0.9365717283849877	1.5029130357435403
12	5	dbm	20	0.845419555383558	1.9080688669571395
13	5	dbm	20	1.3343709194831856	1.6787722046506561
14	5	dbm	20	1.166394878058912	1.9806656377894607
15	5	dbm	20	0.4121068373068891	1.178656031474694
1	6	dbm	20	0.6729961304332229	2.4015245411087602
2	6	dbm	20	1.266359512329928	2.3644582546787536
3	6	dbm	20	0.9418474397342003	1.9751183015511236
4	6	dbm	20	1.0569531648216026	2.511699323680665
5	6	dbm	20	0.9828639606626106	1.797595272956287
6	6	dbm	20	1.1273648038653936	2.1892386354291262
7	6	dbm	20	0.9163745801575427	2.1414402839141613
8	6	dbm	20	1.378732588009007	2.68308842086276
9	6	dbm	20	1.2265928506953412	2.6537230853880196
10	6	dbm	20	1.1555686095535287	1.8576212533517509
11	6	dbm	20	1.140789485102777	2.764575711765551
12	6	dbm	20	1.3045017732804487	2.5192638503772318
13	6	dbm	20	1.105963641574988	2.993321037543015
14	6	dbm	20	1.1750580205374814	1.7226781131754993
15	6	dbm	20	1.0098268225112161	1.9537060832713087
1	7	dbm	20	0.6761427383775568	1.0146575915792047
2	7	dbm	20	0.8555786708879728	1.20693624586138
3	7	dbm	20	0.6553312923654273	1.1740078054426153
4	7	dbm	20	0.8867836831080927	1.0796362804587203
5	7	dbm	20	0.9834029686674519	1.1998813410827598
6	7	dbm	20	0.6690561396702874	0.9780083930425266
7	7	dbm	20	0.7657445854386897	0.8923812419456985
8	7	dbm	20	0.7913782254282034	0.986786843807846
9	7	dbm	20	0.6937967572224013	1.04746926438142
10	7	dbm	20	0.8447738346507089	1.0220442588434473
11	7	dbm	20	0.6032188014906362	1.198900652785945
12	7	dbm	20	0.9092458190981212	1.215407854628515
13	7	dbm	20	0.7914396615030465	1.1502821336512292
14	7	dbm	20	0.7444452899381229	1.0857469735616487
15	7	dbm	20	0.7528399544340411	0.9654659076056914
1	8	dbm	20	0.787684563743932	2.1793363271868693
2	8	dbm	20	0.9323387289647546	2.0918111407602074
3	8	dbm	20	1.1173224289903838	2.1049122472690875
4	8	dbm	20	0.7564563432828576	1.6301451500823665
5	8	dbm	20	0.7911069877474173	1.8635495460152356
6	8	dbm	20	0.6799996726863992	1.8481671364096153
7	8	dbm	20	0.5274513782463454	2.3187882853760757
8	8	dbm	20	1.267325698474444	2.177622531550477
9	8	dbm	20	0.8429601700997735	1.7501039035949415
10	8	dbm	20	0.524815620136501	2.1432574908123208
11	8	dbm	20	0.8005631772568292	2.447874948967421
12	8	dbm	20	0.9205517025744695	1.5467488611951932
13	8	dbm	20	1.2919992919898724	2.531779287138579
14	8	dbm	20	0.9804221148740662	1.7636195351278092
15	8	dbm	20	0.6402323474645492	2.328621734862737
1	9	dbm	20	0.6724923770017619	11.73518646932554
2	9	dbm	20	1.8004378043089033	15.230859163651735
3	9	dbm	20	0.8798819497103606	10.720021823717458
4	9	dbm	20	1.00830545581784	13.95228578064666
5	9	dbm	20	1.0612978286115387	9.571223598392365
6	9	dbm	20	0.7306382310469504	10.77000994233076
7	9	dbm	20	1.1512974414175123	11.206427390989692
8	9	dbm	20	1.3635104827968811	12.506315143941078
9	9	dbm	20	1.293323325348947	13.307844612559201
10	9	dbm	20	1.1223948741994927	12.014867845445538
11	9	dbm	20	0.6365552547720745	11.094551569612761
12	9	dbm	20	1.2772763748621678	13.348961230185921
13	9	dbm	20	1.031311978655933	10.32625871815346
14	9	dbm	20	1.261747908932323	13.014766203147682
15	9	dbm	20	1.0244082578852391	11.511784382855582
1	10	dbm	20	0.36845701627480176	1.5424930426791925
2	10	dbm	20	0.5840871522580373	2.1982766687975204
3	10	dbm	20	0.5115229678941356	1.163432178847592
4	10	dbm	20	0.7416270615471617	1.5676719558245136
5	10	dbm	20	0.6071206014706703	1.8238201976052013
6	10	dbm	20	0.5094810571879151	1.7597117735199173
7	10	dbm	20	0.5559454118413916	1.6591387931540325
8	10	dbm	20	0.5273507371329943	2.3013479428736074
9	10	dbm	20	0.5110154106006739	1.7534434677537585
10	10	dbm	20	0.32708052992220393	1.5771380000610946
11	10	dbm	20	0.9121249558113231	2.213777289511868
12	10	dbm	20	0.3983743428216103	1.4124408257167842
13	10	dbm	20	0.46960069945322874	1.5019357505721527
14	10	dbm	20	0.5255038779057523	2.1519774102623543
15	10	dbm	20	0.5335352154977498	1.7165457631644903
1	1	dbm	1	6.57072290251469	6.96253688817259
2	1	dbm	1	3.5236533177802922	4.016674647052801
3	1	dbm	1	1.790167134590625	2.066458720095416
4	1	dbm	1	3.48662577915243	3.5121434263267255
5	1	dbm	1	2.1527715418542557	2.3650737738909675
6	1	dbm	1	1.893204262898997	2.265046201372238
7	1	dbm	1	5.534281126578587	5.378313680943747
8	1	dbm	1	2.877446532157436	3.0305411436120213
9	1	dbm	1	5.5611756265483425	5.474143315934401
10	1	dbm	1	4.0555458860188836	4.350818921552167
11	1	dbm	1	8.496703118700593	8.79061810770831
12	1	dbm	1	6.524986593667798	6.040564206496587
13	1	dbm	1	1.3056041746596145	1.5662466483769246
14	1	dbm	1	6.401194186103231	6.26637599895978
15	1	dbm	1	4.670431275114161	4.770823744443955
1	2	dbm	1	6.389939012697871	6.468085842343529
2	2	dbm	1	3.323673787966943	3.560152066006231
3	2	dbm	1	4.094716685637567	4.206561735701471
4	2	dbm	1	3.036955829339435	3.1219918952177954
5	2	dbm	1	2.8632620902439223	2.7321525183565556
6	2	dbm	1	3.5214304992482504	3.7374583111992425
7	2	dbm	1	4.13909361750565	4.1046252597334565
8	2	dbm	1	6.214193507578735	6.3679074828589775
9	2	dbm	1	7.512609536073907	7.647155590710293
10	2	dbm	1	5.228017729505961	5.645322414907413
11	2	dbm	1	8.085172445677395	8.289875424867217
12	2	dbm	1	2.407653879995499	2.296842886486252
13	2	dbm	1	2.020472031403289	2.3682902163119373
14	2	dbm	1	5.358753895233252	5.581768157583538
15	2	dbm	1	3.551327172392679	3.7183121319967767
1	3	dbm	1	2.504592198899956	3.606235668238422
2	3	dbm	1	2.090640558455959	2.846451468252073
3	3	dbm	1	5.146369536435786	6.686089460108763
4	3	dbm	1	8.070913490878121	9.443280968663643
5	3	dbm	1	2.011431559484816	2.2282863544366434
6	3	dbm	1	4.918888174076514	5.586405435822575
7	3	dbm	1	3.215566384646067	3.0246990907385616
8	3	dbm	1	3.0642523377716038	4.072969706774435
9	3	dbm	1	3.2412800917168356	4.072087538408159
10	3	dbm	1	3.1954373849156212	4.147336333749381
11	3	dbm	1	2.0087884785599073	2.627195236747243
12	3	dbm	1	3.261663509917025	4.182762167272489
13	3	dbm	1	3.4564940458480953	3.695806854265222
14	3	dbm	1	4.285536352678044	5.216311891071911
15	3	dbm	1	1.0446069157665991	1.2639951647547947
1	4	dbm	1	22.89033068372976	27.25373932795148
2	4	dbm	1	6.13421890441382	8.448879913387774
3	4	dbm	1	6.816718932397585	8.78706938923763
4	4	dbm	1	23.24214641227194	27.843196548388647
5	4	dbm	1	6.517381848686794	8.489463203303615
6	4	dbm	1	1.0911919702053114	1.5725038844842554
7	4	dbm	1	8.822560525676936	11.82517390150964
8	4	dbm	1	10.652326499439436	13.856904058825975
9	4	dbm	1	4.778806906541302	6.638290937518579
10	4	dbm	1	6.406850012331799	8.781686464558081
11	4	dbm	1	3.8674202483034272	6.055286176985747
12	4	dbm	1	2.730694689574022	4.139351952200432
13	4	dbm	1	6.571749483316795	8.534759561792518
14	4	dbm	1	8.875079534016006	11.721542694220485
15	4	dbm	1	6.081778953356985	8.103012429130848
1	5	dbm	1	2.554597983109049	2.694671508692868
2	5	dbm	1	4.954447825814435	5.164155197240558
3	5	dbm	1	1.5281195972440684	1.7679488083144315
4	5	dbm	1	2.244821621807563	2.3404336173010876
5	5	dbm	1	1.994199139379052	2.1866263493014753
6	5	dbm	1	2.507617451955081	2.7711899221111986
7	5	dbm	1	1.4351156604647233	1.554583977553701
8	5	dbm	1	2.3989672745332924	2.5032708115859545
9	5	dbm	1	3.033136876800657	3.179136815169851
10	5	dbm	1	2.6698052247561295	2.8883859209836324
11	5	dbm	1	2.2351318154350497	2.553281289187373
12	5	dbm	1	1.8898175476029482	1.9426095132557326
13	5	dbm	1	1.837401670617392	1.8743543848014663
14	5	dbm	1	1.2406734262197738	1.4610177327851361
15	5	dbm	1	1.284056444797998	1.4448783812555313
1	6	dbm	1	2.3783799428155463	2.4994702134642286
2	6	dbm	1	1.591445699011518	1.8307372522188805
3	6	dbm	1	3.4625138089922025	3.542112768685503
4	6	dbm	1	2.2350847438632937	2.3276310905395245
5	6	dbm	1	4.039370252433679	4.1114398500705125
6	6	dbm	1	1.8566148180451547	1.8919618677806669
7	6	dbm	1	8.7989029683959	8.860437147493949
8	6	dbm	1	3.641624357512103	3.7976664427066664
9	6	dbm	1	1.0438266702694974	1.1209605341471958
10	6	dbm	1	3.127056970991751	3.0862984703475984
11	6	dbm	1	5.0507742687349975	5.1449920290923
12	6	dbm	1	1.1126670089579762	1.2645553451414886
13	6	dbm	1	2.1976041785581506	2.41823390694497
14	6	dbm	1	2.029103724064715	2.2017675376362393
15	6	dbm	1	2.1724764402875842	2.2718355757305404
1	7	dbm	1	2.5458386074837946	2.860756814216227
2	7	dbm	1	7.577204379514488	7.491881796155368
3	7	dbm	1	1.5171485265158673	1.686061472018238
4	7	dbm	1	0.9614984365146724	1.026928858987831
5	7	dbm	1	2.7237609332153965	2.7702316396980367
6	7	dbm	1	1.4887300691124115	1.6883959900672916
7	7	dbm	1	5.196868005223534	5.157363705471586
8	7	dbm	1	3.142009527477056	3.259012591565535
